"rcp","scenario","scenario_short","sovereign_iso3","sovereign","country","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff","msy_pdiff"
"RCP 8.5","Full Adaptation","Full","MDV","Maldives","Maldives",1962677.64744467,633699.164432601,155035.032689916,34712.1388263678,136035843.329833,32871148.9043051,143289.109971219,34678.0071785103,1.06139607020069,1.63956554720065,0.654929577464789,0.997419617419617,-69.6943219355033,-76.7227798468141,-70.8466622587449,0.564086284086284,-75.7985745145072
"RCP 6.0","Full Adaptation","Full","MEX","Mexico","Mexico",18236742.4038721,14790502.8855878,1223630.24913326,571051.355917881,1170343554.96301,545041718.106514,1179960.23024681,715880.684438227,1.04312763779989,1.41465773206266,0.637462656942154,0.983872955389983,-18.5783565058068,-58.689628664658,-51.8203107150379,0.538220017238049,-39.330100618011
"RCP 8.5","Full Adaptation","Full","MEX","Mexico","Mexico",18613338.1330587,10104743.5929616,1264362.32612259,388410.464162741,1205069838.06212,348792154.623851,1227730.00202163,452341.868036354,1.03639289734999,1.96348914161997,0.628751190687105,0.982458484812695,-46.5359225213576,-70.4897967802535,-67.5137307949501,0.542913865714776,-63.1562422282172
"RCP 6.0","Full Adaptation","Full","MHL","Marshall Islands","Marshall Islands",2050812.69520638,2331607.78415399,216479.996940169,185692.432052272,253222173.416876,208294183.337904,188457.524324391,190762.824096442,1.04831700132753,1.22010133989288,0.634146341463415,0.99390243902439,-1.04435193497549,11.5529750502395,9.892409939344,0.56280487804878,1.22324634175
"RCP 8.5","Full Adaptation","Full","MHL","Marshall Islands","Marshall Islands",2045244.07873689,2738117.62439856,216408.582907436,168174.715821166,253109117.09641,181024417.445577,188458.947380265,176211.97467204,1.04490101478081,1.65975459852713,0.630487804878049,0.996921012269939,14.1665394054377,3.61617649921633,12.4358159396015,0.567042963489451,-6.49848302692387
"RCP 6.0","Full Adaptation","Full","MLT","Malta","Malta",484788.336186162,719396.623797251,37242.3387146989,59085.9005482466,24083114.4511985,26416012.7228251,72886.1390549117,60412.6806361133,1.05661017676751,1.29134233083697,0.673142857142857,0.979686326628741,61.4775562681644,33.4133168050558,32.0788342310055,0.499114898057312,-17.11362212423
"RCP 8.5","Full Adaptation","Full","MLT","Malta","Malta",479780.983924618,732513.454876486,37220.6861024111,57451.5584310769,24069246.9339431,25047732.4112931,72869.2648061303,58774.6025615958,1.05338515954991,1.4642566228622,0.674285714285714,0.983023648641886,66.6444811293804,26.5098328249947,19.2322079940877,0.508166505784743,-19.3423966634404
"RCP 6.0","Full Adaptation","Full","MMR","Myanmar","Myanmar",3413691.35406033,3895411.39178551,265698.623068386,236290.594193668,275095652.314094,227821613.903515,240675.251316726,242533.870213365,1.066150401541,1.22074469475936,0.664878048780488,0.990243902439024,3.75828029157585,-1.33264908774266,-8.93542340891673,0.544878048780488,0.772251773487731
"RCP 8.5","Full Adaptation","Full","MMR","Myanmar","Myanmar",3400990.84751546,3949361.69994938,266409.515578191,173975.866316792,275890734.104768,167059274.743405,242511.669981431,180173.535293565,1.0607715445409,1.77917830534285,0.654276102366935,0.997532044212435,7.73084041132996,-30.7659188415788,-26.5062918098112,0.554155857741211,-25.7052102658149
"RCP 6.0","Full Adaptation","Full","MNE","Montenegro","Montenegro",79980.2013366751,143646.132601665,6907.15738844464,12026.6179340529,4353368.48562755,6289712.1562536,12264.7156406013,12376.3671192554,1.06412529689105,1.32690875031454,0.676947662714937,0.982290288896624,95.7111988769589,48.7650688274757,63.0983661963003,0.491590377200988,0.910347063282378
"RCP 8.5","Full Adaptation","Full","MNE","Montenegro","Montenegro",74831.6949224347,93428.8214490117,6634.49902762811,8275.32418087805,4138929.07601999,3755901.37470782,11942.6171161753,8463.04263295723,1.0604002501379,1.45708611296382,0.676073619631902,0.981564547837484,36.471092072107,5.10353127566629,1.12071342383117,0.498128965015398,-29.1357786100778
"RCP 6.0","Full Adaptation","Full","MOZ","Mozambique","Mozambique",1370048.81222545,1752311.10591151,88004.2855157063,103422.465586914,88438988.2218435,91271714.14397,106305.634485657,105733.553147336,1.05384894281095,1.23711431103695,0.637597245819548,0.985768194070081,20.9410267651704,40.9264489340468,62.0527641284087,0.561412028461568,-0.538147710691954
"RCP 8.5","Full Adaptation","Full","MOZ","Mozambique","Mozambique",1357100.9665729,2140191.33984774,87972.3162883182,99268.0925336177,88390776.1758585,86420186.5533679,106281.470224532,100050.667238817,1.04883734034348,1.62316467840022,0.626254135741751,0.99277627454307,49.5413199852386,25.9759245354566,42.486554541004,0.570787541644921,-5.86254873267349
"RCP 6.0","Full Adaptation","Full","MRT","Mauritania","Mauritania",717312.599937083,1536960.22622931,69036.8838542874,71670.2823282539,44005175.0292142,33353152.1988793,95422.3011551349,92186.3761514669,1.06917402697073,1.44275906307198,0.702784816809207,0.98754263061177,129.933868210378,0.770576151294015,1.3618976009499,0.496994642015001,-3.39116219635822
"RCP 8.5","Full Adaptation","Full","MRT","Mauritania","Mauritania",705061.456917046,1247674.21393766,68738.8137359092,54381.7022866209,43807678.8219523,27140821.6382126,95121.5815660754,77909.7005001963,1.06371151516164,1.64196658212876,0.700977457501848,0.987621560533468,91.0132063688709,-24.6488641977092,-21.1615161613223,0.50307293842387,-18.0946119508358
"RCP 6.0","Full Adaptation","Full","MUS","Mauritius","Mauritius",1495079.01911313,1948908.27222395,118737.769077925,128453.838005942,117402260.562314,118707934.477018,126776.510077256,131477.309976025,1.0633620865018,1.21683143479923,0.657563489142437,0.985645933014354,19.901538817361,36.3136212379769,56.2989668190685,0.552661483253589,3.70794234350234
"RCP 8.5","Full Adaptation","Full","MUS","Mauritius","Mauritius",1496917.01295792,2552135.270956,118759.769072165,128979.137716998,117399558.628764,119036742.177531,127522.969455279,131375.642160314,1.05876573996779,1.63339199446642,0.647626058152374,0.992684766214178,57.5793355830942,27.7366814294865,46.6784636215718,0.562762057344101,3.0211598126138
"RCP 6.0","Full Adaptation","Full","MYS","Malaysia","Malaysia",4524775.51735844,4817805.95289512,303460.446742178,275661.985922115,338682701.367336,283911300.033887,303923.441561601,281408.031055712,1.05607202473305,1.22477916717343,0.646728971962617,0.990565869808256,1.09865012631724,-3.87278925958692,-7.48887326326857,0.55598643055592,-7.40825070623097
"RCP 8.5","Full Adaptation","Full","MYS","Malaysia","Malaysia",4441775.34522742,1322350.97548451,300553.587700482,56879.7379206004,336497448.464008,56893945.2196273,301553.102009053,56972.5427692252,1.05064172192433,1.76134999561994,0.635981308411215,0.997551387249601,-72.4500291079079,-78.0857057721073,-77.9059334826267,0.563439237716891,-81.1069617955663
"RCP 6.0","Full Adaptation","Full","NAM","Namibia","Namibia",3923449.01338807,8036780.13563349,190888.718203584,421884.521731529,158717356.076164,240598423.496774,415693.666098356,463569.292370838,1.02783546764912,1.36116229708422,0.63138377131656,0.981583730970234,141.152770204737,38.9555178959348,63.2953629740822,0.536733844689343,11.5170449244118
"RCP 8.5","Full Adaptation","Full","NAM","Namibia","Namibia",4007805.10755467,7836329.5158822,190789.934710673,375885.811214294,158237154.022426,207084204.928907,415202.04147441,414471.518456721,1.02458546711767,1.52739386695994,0.632359050987783,0.984361943346101,133.754071126925,17.6183051229404,35.0903777924874,0.550607441196687,-0.175943985028149
"RCP 6.0","Full Adaptation","Full","NGA","Nigeria","Nigeria",1592178.92186587,129104.497503521,122499.664307498,13825.6680906374,79351992.758528,11434078.9970516,174270.210945952,14198.2865521987,1.05213557358636,1.42345482510189,0.66875,0.988535686574486,-91.0824832219774,-90.2350925630963,-82.3704268880882,0.553119019907819,-91.8527174121559
"RCP 8.5","Full Adaptation","Full","NGA","Nigeria","Nigeria",1575493.82431024,144594.175392114,119163.23980514,13457.032193353,76451744.7759502,11136972.3237974,178731.389592389,13998.3236149463,1.04567000198391,1.60533130459008,0.665507984922879,0.993650793650794,-89.6785719491823,-90.5625382091167,-82.4691507893567,0.571950257189619,-92.1679545787281
"RCP 6.0","Full Adaptation","Full","NIC","Nicaragua","Nicaragua",1119253.37215916,825427.374798404,72733.2799893487,44437.1564559625,76157363.727196,57509275.0755542,65770.2711409156,45914.2435137447,1.02416006581725,1.42023891701451,0.61728525980912,0.992591128316776,-30.9943835507623,-32.2921882633747,-17.8564497490813,0.599121115355777,-30.1899738023408
"RCP 8.5","Full Adaptation","Full","NIC","Nicaragua","Nicaragua",1107068.50648447,470618.760931183,72469.4427406765,28562.9721843156,75896527.2225814,23392218.2121687,66066.0462649916,29214.3482390745,1.01725202393596,2.13313654141918,0.603909612625538,0.99388123458732,-60.5725276889484,-55.0514439578124,-65.830351586236,0.60384800036751,-55.7800869119737
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Aruba",38619.6900520583,56766.8912701955,2567.11871363429,2558.57297599798,2738884.49725825,3804911.00618963,2678.73951748276,2677.63976371474,1.03206083482566,1.43564276655642,0.637837837837838,0.986486486486487,41.003325757654,11.7231693358034,36.8869110791799,0.581081081081081,-0.0410548976801235
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Aruba",38272.3608479101,70625.7258515355,2565.158214202,2092.4742920351,2736924.19360186,2781190.15991787,2678.91952840047,2551.25224873846,1.0258511576289,2.52397936706015,0.62389352439688,0.989292957176992,75.8597513428452,-10.363798970683,-4.71859525680735,0.58694849862448,-4.76562577966804
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Bonaire",42241.0909931507,63171.776361414,2644.37699006924,2635.48946762313,2811523.74870116,3983299.99409539,2769.69027162418,2768.42337316096,1.03400379153716,1.446496678781,0.640268456375839,0.986577181208054,43.2526844277145,13.1847454746631,39.6941982495667,0.577181208053691,-0.045741521216422
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Bonaire",41856.8798893265,75446.9377371816,2642.389029024,2102.28348373798,2809651.18328984,2839210.72783209,2770.2792450638,2611.124891214,1.02710987508493,2.41393978092421,0.625503355704698,0.989488786663386,71.4837030948944,-11.6715394409939,-5.74290008481956,0.584790800086205,-5.74506538044465
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Curaçao",58973.4722556667,87401.8125089407,3832.52251735088,3819.57922637293,4074640.23441086,5719344.05345527,4005.35274898763,4003.80605558407,1.03400379153716,1.446496678781,0.640268456375839,0.986577181208054,42.0874805230098,12.3348904369829,38.0547822590379,0.577181208053691,-0.0386156601051242
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Curaçao",58436.8108644542,106939.164359799,3829.54541052487,3088.65333661143,4071780.55260908,4120928.99134006,4005.71931986191,3794.92323049803,1.02710987508493,2.59180596910298,0.625503355704698,0.989568760681979,74.2634613850395,-10.9673096468001,-5.48498167489481,0.584870774104798,-5.26237792844518
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Netherlands",976961.313557255,1491060.83341265,110354.308071891,153799.454093222,80578067.2156214,115689396.294773,165957.134648378,157426.057632505,1.07486546292487,1.27542839171005,0.701755045083727,0.985337054529841,76.5545002425594,16.2673452756069,46.9242051705689,0.429631816230142,-5.14053043513243
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Netherlands",968270.134832531,1512773.17080879,110268.973148518,140894.874333625,80533940.7076703,112360645.62273,165922.911472806,145000.469897183,1.06506337920071,1.41684031877235,0.690929881685034,0.989621647509579,84.0044695458695,4.32077289610872,47.6304953252309,0.454804606337879,-12.6097362865119
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Saba",39479.8411935409,58114.273508028,2611.07730076437,2504.86211804449,2699800.50041393,3668121.81976942,2629.03016732825,2623.71740344676,1.03023127895554,1.42034796275563,0.636657088122605,0.98618760549795,38.072711316545,17.0727196873918,41.8578035127562,0.578725919674195,-0.20208075006165
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Saba",39134.5296991018,26172.5522449754,2609.32751251692,1446.30816823175,2698240.6578837,1496691.30721729,2629.56788281347,1578.93203447874,1.02499772193177,2.18870143925258,0.628615900383142,0.984211011223529,-37.5724864671645,-34.8303844768469,-45.7042767475408,0.57973304187487,-39.9546957962771
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Sint-Eustasius",9658.80822339404,14291.9792423344,625.395130829133,607.042911649794,651847.034892597,898680.689976761,637.206168676255,636.173713963159,1.03023127895554,1.4224286771821,0.636657088122605,0.986206896551724,39.6302588683868,16.1808055528444,41.5730987840078,0.578745210727969,-0.162028361282241
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Sint-Eustasius",9573.55340359524,7719.66114243258,624.964501714684,366.512688519936,651459.483196069,403863.200474292,637.347871221831,408.103230020907,1.02499772193177,2.07253404052517,0.628615900383142,0.986367709827675,-24.3245302179121,-32.0970886070318,-40.1918022065433,0.581889740479016,-35.9685270088765
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Sint-Maarten",1831.41185743131,2729.30751276282,112.594474957843,112.446218540402,119724.55013073,170885.459841962,118.152000419828,117.887345927666,1.03023127895554,1.42034796275563,0.636657088122605,0.98618760549795,42.659989504588,13.979579956599,40.8620516437813,0.578725919674195,-0.223994931293251
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Sint-Maarten",1814.84297778275,1192.37600292421,112.512367263918,62.1788144358406,119651.393417915,66969.6077070933,118.177459370178,68.1489030021537,1.02499772193177,2.16777145147291,0.628615900383142,0.983287316444412,-37.5451260145988,-38.3892010004797,-47.8510149348843,0.578809347095753,-42.3334167400868
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Bouvet Island",12764.2151164147,15141.8735655553,575.580314084773,514.212298116057,1356230.36384701,1393759.10621207,486.004541411412,528.868415954099,1.02671592657263,1.19420114158639,0.620116959064328,0.952380952380952,6.71213378021664,13.9961071444027,31.2342569316701,0.408872180451128,8.81964485726919
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Bouvet Island",12747.4561208086,17757.9291471199,575.352899636154,543.742700265224,1356134.77281636,1520667.22783017,486.027675919943,569.917999069116,1.0278855768122,1.28247219165483,0.618024227234754,0.956521739130435,25.6400636636145,16.9166204611416,42.0085821724567,0.432248556173041,17.2604004474408
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Jan Mayen",454433.618124597,580406.345745845,50651.3081707609,70118.8821093929,43029540.2006512,69087059.2354592,69061.3835697235,71602.6034482027,0.963578233147202,1.20278163269041,0.555542986425339,0.962264150943396,40.595990906701,42.2842131876826,78.1956299679819,0.56848587040041,3.67965387764584
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Jan Mayen",457431.715314842,602072.625368163,50976.1265080893,70230.3832063537,43311496.5354251,69611296.4681795,69470.1264014777,71874.5482523997,0.964190166541136,1.26967739826798,0.559777640659994,0.965214761040532,48.6372176637668,39.2226980371226,97.8103407310304,0.578506044920052,3.46108748532636
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Norway",6361886.6799951,10538190.4748496,726452.42787895,1157211.60555397,607634634.526172,977840694.033041,1003205.19996794,1182437.53730021,1.04788171483715,1.26295075645686,0.653500497912819,0.981639982043992,92.5598635525996,37.9615222185843,60.6482885465864,0.476502715536225,17.8659697276287
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Norway",6472005.71284969,11408556.9814052,732178.986516204,1195451.69309632,611874236.21373,989744030.624864,1033622.5570897,1225672.2916104,1.04361432782164,1.3895695298609,0.653705250217374,0.984892296458562,111.695080367023,36.9394607036793,71.7567900257753,0.484969688317441,18.5802576775639
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Svalbard",1280547.13492725,2032063.3606955,121880.698421704,238062.082817946,145679084.894387,321790077.014147,176231.785936315,242381.462330307,0.947887232707829,1.19347213751591,0.543642490372272,0.953488372093023,93.8640039914844,65.1106406061051,133.568755755037,0.575067319461444,37.5356103001177
