"rcp","scenario","scenario_short","sovereign_iso3","sovereign","country","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff","msy_pdiff"
"RCP 6.0","Full Adaptation","Full","NGA","Nigeria","Nigeria",174396.268078457,14197.6116247999,5705571.11585806,3362636121.91791,1.20000738372382,0.913904192735083,4.94017829235317,61.7463226018924,0.63582033803343,-91.8589934399211
"RCP 8.5","Full Adaptation","Full","NGA","Nigeria","Nigeria",174396.268078457,13549.9272547175,3876811.22881591,2511615875.3584,1.43914076519642,0.907347922103995,-11.2041656775288,29.3771137265789,0.700160610319213,-92.2303800396568
"RCP 6.0","Full Adaptation","Full","NIC","Nicaragua","Nicaragua",65469.3946365605,45810.0365525507,5037577.47653336,6167799786.52485,1.36498032573279,0.918448227742116,22.8886768495022,106.327005425764,0.675858219369244,-30.0283181067193
"RCP 8.5","Full Adaptation","Full","NIC","Nicaragua","Nicaragua",65469.3946365605,28526.8745670826,4853116.76830231,5611564173.7837,1.61513911358153,0.911615871190339,-5.84964195470197,49.0528742535427,0.75083381253594,-56.4271600105004
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Aruba",2678.9599806139,2678.35105651355,226896.908418753,322242421.444844,1.47323324399824,0.915958092924385,29.0114558289803,105.1342282756,0.674688733677498,-0.0227298692310793
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Aruba",2678.9599806139,2555.05191796882,219111.385945365,305972408.276597,2.88748269120773,0.913980125919745,-9.40682476414073,100.896795213643,0.736782219525146,-4.62523007218193
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Bonaire",2766.67450273201,2769.26755950348,233931.103088242,336508751.593662,1.48311642450268,0.916522132569188,32.0509349159112,119.265716415149,0.674383530653797,0.0937246780892732
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Bonaire",2766.67450273201,2610.11474915445,224675.206285585,317593851.557557,2.439997362506,0.913461538461538,-10.5711827602156,103.491675173703,0.738018925518926,-5.65877024648038
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Curaçao",4003.78653023727,4004.93525077289,338882.26386884,483816556.07871,1.48311642450268,0.916522132569188,30.2313735011931,110.754425975408,0.674383530653797,0.0286908536940961
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Curaçao",4003.78653023727,3794.47209791181,326395.907477822,457966091.783824,2.51735781506015,0.914175433285401,-9.81697037211569,101.565382807898,0.735639143267994,-5.22791189651824
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Netherlands",166364.629743757,157468.100547894,13407977.112684,9842804971.6829,1.27936261860546,0.923602535605499,16.0443239192914,148.68636937974,0.619823824812711,-5.34760856894021
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Netherlands",166364.629743757,142023.35548338,13121689.2382275,9788204204.56269,1.44514402001773,0.923205077350258,17.0452998380414,185.448630517944,0.690757635858786,-14.6312796763762
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Saba",2629.5871388117,2611.46811746315,223265.574136926,310981112.632551,1.43985877976516,0.91503217303667,37.5156434692677,121.778736067388,0.669509264284053,-0.689044340121908
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Saba",2629.5871388117,1329.73937619889,207875.263697172,280551010.900639,1.47076928746087,0.910724449142207,-6.79621360679776,69.6282687558073,0.731685502886414,-49.4316291492133
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Sint-Eustasius",637.344792239372,634.062661756555,54016.257077873,76060333.2983249,1.46066592402991,0.915045345322068,36.2676768993913,122.395705645105,0.66956049918611,-0.514969373372483
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Sint-Eustasius",637.344792239372,316.822632390523,50447.7692776709,68992922.427625,1.47076928746087,0.912075592568866,-7.38280111262603,73.042403090003,0.736066623959001,-50.2902296765717
"RCP 6.0","Full Adaptation","Full","NLD","Netherlands","Sint-Maarten",118.178918898177,117.27710071971,9970.07892705383,14409826.8687107,1.43985877976516,0.91503217303667,33.3432309245284,123.797240080587,0.669509264284053,-0.763095640809241
"RCP 8.5","Full Adaptation","Full","NLD","Netherlands","Sint-Maarten",118.178918898177,56.2793208347011,9242.04308286897,12965072.4368968,1.47076928746087,0.910396605190142,-7.96481167630455,71.2621368951499,0.731924269626244,-52.3778679315968
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Bouvet Island",486.063085256693,528.652539340702,43527.3663700511,115178681.472872,1.19686677836737,0.91722972972973,8.45352282078253,14.120860953202,0.467342342342342,8.76212478911403
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Bouvet Island",486.063085256693,572.92064153629,46050.8599195426,124596423.248309,1.30666260404322,0.912416280267903,2.34014723602297,16.7472537493518,0.581143740340031,17.8696055952751
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Jan Mayen",69079.4794361585,71602.4332907827,5929506.99070541,5744935126.52605,1.20514161802358,0.851827956989247,41.7204000899074,225.008337980727,0.59741935483871,3.65224792545777
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Jan Mayen",69079.4794361585,71935.7016063572,5971599.60645203,5784367394.80435,1.28777396546483,0.858274111675127,44.4247875934554,270.564670497154,0.631675126903553,4.13468977113277
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Norway",996329.253712044,1184800.17990313,93458253.5063861,80621576008.4467,1.26641699748453,0.910886252616888,21.2312351599496,177.797031744287,0.618911374738311,18.9165304028657
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Norway",996329.253712044,1226344.98071337,97308885.3226376,82226267548.0009,1.41656283335156,0.91128587196468,23.1527617954959,226.949193704546,0.687086092715232,23.0863167115035
"RCP 6.0","Full Adaptation","Full","NOR","Norway","Svalbard",175437.933907986,244521.231612447,17711587.2199835,24266439773.3324,1.19613514463421,0.844528710725894,38.5365058975463,300,0.589924160346696,39.3776284099958
"RCP 8.5","Full Adaptation","Full","NOR","Norway","Svalbard",175437.933907986,274299.286237674,20126796.4577331,26954389597.3972,1.29088122373764,0.857513564519934,43.5355484890672,300,0.625147440434065,56.351183650817
"RCP 6.0","Full Adaptation","Full","NRU","Nauru","Nauru",10004.5137121922,10004.4304771462,878068.980873698,965184215.980971,1.22042676965444,0.930176565008026,25.8460081738414,68.9611461213646,0.622501094411207,-0.000831974930629728
"RCP 8.5","Full Adaptation","Full","NRU","Nauru","Nauru",10004.5137121922,9963.67013570527,876912.765139478,964757066.533509,1.90358611364493,0.929213236905545,8.89542074532046,48.4298804961242,0.765505150120535,-0.408251491895655
"RCP 6.0","Full Adaptation","Full","NZL","New Zealand","Cook Islands",58571.006912183,58380.1294568682,5015268.37692957,5945179433.33663,1.20819607686868,0.925214370997503,23.3926998434494,103.601626508837,0.578096168457614,-0.325890684449107
"RCP 8.5","Full Adaptation","Full","NZL","New Zealand","Cook Islands",58571.006912183,58008.5980889482,5025372.93979357,5962281838.05063,1.64983589946557,0.925190010857763,14.8976237408714,75.2688440129089,0.721824104234528,-0.960217098671419
"RCP 6.0","Full Adaptation","Full","NZL","New Zealand","New Zealand",774587.959423688,828383.809291005,61613380.6206604,64539496266.4009,1.22650920354072,0.92149834844332,64.7276812047571,243.88950032214,0.559491179984539,6.9450924472597
"RCP 8.5","Full Adaptation","Full","NZL","New Zealand","New Zealand",774587.959423688,833903.368583228,62393265.4715799,63458994931.6684,1.60053846814211,0.918941621167577,26.0568049164931,114.230114859998,0.664216715665687,7.65767250031522
"RCP 6.0","Full Adaptation","Full","NZL","New Zealand","Niue",7728.56146003149,7807.36880545023,674453.293008881,765007525.459549,1.2084625532813,0.932328907048008,16.4344753333307,54.0382293813155,0.579928498467824,1.01968970326878
"RCP 8.5","Full Adaptation","Full","NZL","New Zealand","Niue",7728.56146003149,7799.42597230574,675962.618580206,767527065.861039,1.6499650969286,0.931945863125638,11.0837286717556,43.5072036880186,0.725612870275792,0.916917237971494
"RCP 6.0","Full Adaptation","Full","NZL","New Zealand","Tokelau",8827.60596196379,8646.94765561847,745789.987635811,867289065.072271,1.20773185421088,0.92256169212691,21.8001811024219,91.7869334732334,0.5786133960047,-2.04651529671504
"RCP 8.5","Full Adaptation","Full","NZL","New Zealand","Tokelau",8827.60596196379,2545.11583955347,734210.906374342,855638932.580261,1.67790940518049,0.922416833196191,14.5459197223717,64.6789450025317,0.727636064417538,-71.1686741510687
"RCP 6.0","Full Adaptation","Full","OMN","Oman","Oman",191476.493363636,161193.422203353,16004003.6932102,11192722286.5014,1.23363800676791,0.929871056521074,23.9487391433827,148.874276000046,0.62575811630396,-15.8155555432972
"RCP 8.5","Full Adaptation","Full","OMN","Oman","Oman",191476.493363636,147453.477914405,15076415.0701517,10783544089.124,1.89433328993525,0.929106187929717,-1.20156330500723,104.778767284999,0.766844919786096,-22.9913420054263
"RCP 6.0","Full Adaptation","Full","PAK","Pakistan","Pakistan",130052.4315358,126707.47281836,11382544.425112,7372107355.20794,1.22283194503801,0.932336621454994,23.219849763886,173.83876592622,0.623715577476367,-2.57200782633478
"RCP 8.5","Full Adaptation","Full","PAK","Pakistan","Pakistan",130052.4315358,82463.9897151888,11005518.1815755,7333276875.01607,1.88822072670362,0.931662404092072,-0.392286028639184,116.625928549852,0.766496163682864,-36.5917355474519
"RCP 6.0","Full Adaptation","Full","PAN","Panama","Panama",104493.160826845,44714.7773506845,7805443.39592873,8257282126.47663,1.44936156375539,0.923716598292494,7.02063449384599,100.81157611919,0.677403259784899,-57.207938781007
"RCP 8.5","Full Adaptation","Full","PAN","Panama","Panama",104493.160826845,36103.5978994214,7932142.00736208,8052747881.98075,1.69023067925861,0.913649691819759,-6.87204832330744,47.6595796197991,0.746813476153432,-65.4488412315823
"RCP 6.0","Full Adaptation","Full","PER","Peru","Peru",2309272.07586397,1440386.87808651,164165688.289832,177939758245.593,1.37300115408242,0.905075445816187,4.04266891789848,12.6136109495924,0.562688614540466,-37.6259344604244
"RCP 8.5","Full Adaptation","Full","PER","Peru","Peru",2309272.07586397,541805.418301458,133287034.349873,142878933073.718,1.72827424569908,0.897475763672947,1.02422942907737,9.85307359065024,0.669471373696726,-76.5378266179938
"RCP 6.0","Full Adaptation","Full","PHL","Philippines","Philippines",901767.088123731,637059.973430556,70475386.0417269,70509395154.0718,1.22654036388146,0.927956268371925,16.8048128520951,93.0864368775672,0.613583621267598,-29.3542665483545
"RCP 8.5","Full Adaptation","Full","PHL","Philippines","Philippines",901767.088123731,290293.084910301,59192055.0915502,60801666715.1983,1.99354282127301,0.927910121710184,-3.87903813775246,59.4908408852234,0.759544367003017,-67.8084187443233
"RCP 6.0","Full Adaptation","Full","PLW","Palau","Palau",56325.237759174,59278.9237663394,5288415.30574482,6030969063.77062,1.22432292682897,0.935607140820168,31.4587575564423,122.022414756439,0.607483031996806,5.24398320304336
"RCP 8.5","Full Adaptation","Full","PLW","Palau","Palau",56325.237759174,1332.16972039305,5109393.54300699,5677242584.30327,2.02738276904347,0.932610963031637,3.9012990412521,60.6562109677979,0.763703789546877,-97.6348617895074
"RCP 6.0","Full Adaptation","Full","PNG","Papua New Guinea","Papua New Guinea",508552.555951569,550644.907839787,45828306.2997742,49048501873.9889,1.21928991961849,0.925963205278756,41.1977140656074,182.970377385667,0.605379410613432,8.2768931933609
"RCP 8.5","Full Adaptation","Full","PNG","Papua New Guinea","Papua New Guinea",508552.555951569,339877.401407702,44842446.7543269,48019138033.2137,1.95654162761231,0.924175885263216,6.30842672746675,103.422977429225,0.755239312913447,-33.1676937948436
"RCP 6.0","Full Adaptation","Full","POL","Poland","Poland",47162.6899218127,42807.0600753458,3929279.09554931,3683535882.52225,1.27580896941138,0.93214074512123,12.734013004374,174.391145319995,0.693524541691307,-9.23532956599327
"RCP 8.5","Full Adaptation","Full","POL","Poland","Poland",47162.6899218127,32453.0369770529,3748466.50639881,3639317755.29792,1.40784581589345,0.931177692079502,14.4457146069565,238.226733631805,0.754375556214773,-31.1891729864131
"RCP 6.0","Full Adaptation","Full","PRK","North Korea","North Korea",127217.807964422,144177.42374884,11872399.4477628,12359023041.7806,1.24798455666878,0.927781558353181,10.0369674496241,140.413570446776,0.547294998298741,13.3311649176979
"RCP 8.5","Full Adaptation","Full","PRK","North Korea","North Korea",127217.807964422,127954.841652904,11250080.9402237,11842828488.7967,1.62172451107052,0.926233635448137,-0.277778598254075,193.485475198406,0.662890231621349,0.579347891836036
"RCP 6.0","Full Adaptation","Full","PRT","Portugal","Azores",203766.841451921,257890.525660996,19876123.2911108,11740505579.1552,1.28760889702685,0.903731446802608,31.7313841159572,89.4307095262861,0.638646136773478,26.5615758792851
"RCP 8.5","Full Adaptation","Full","PRT","Portugal","Azores",203766.841451921,257513.835195282,20189928.2236251,11791817074.1988,1.52109390454979,0.903640405724607,26.0500364275926,96.5451019833433,0.716062248158955,26.3767124034471
"RCP 6.0","Full Adaptation","Full","PRT","Portugal","Madeira",57830.6534657711,97873.9921650579,6655273.54822634,4155678259.49558,1.33000166329669,0.919878412479927,24.5729098278035,63.6636022403749,0.643668272539573,69.242410900627
"RCP 8.5","Full Adaptation","Full","PRT","Portugal","Madeira",57830.6534657711,77607.8125037926,6206134.22324638,3961914896.34048,1.5551291451144,0.921356293271791,16.5878654348844,64.6961781001649,0.726374341677022,34.1984014580213
"RCP 6.0","Full Adaptation","Full","PRT","Portugal","Portugal",190759.637768219,208125.558538801,16546106.7007711,9868955071.06993,1.32780332712546,0.916616766467066,24.770678604116,107.097328928209,0.65184630738523,9.10356141044971
"RCP 8.5","Full Adaptation","Full","PRT","Portugal","Portugal",190759.637768219,206605.279381096,16593795.1640189,9833176014.31121,1.56112857888414,0.917543772135482,18.9541895319929,116.149451029448,0.734823165560932,8.30660080835877
"RCP 6.0","Full Adaptation","Full","QAT","Qatar","Qatar",10533.3591534839,0,398393.580783648,309522460.087244,NA,0.935708752904725,15.9761102113197,47.3739254414406,0.659178931061193,-100
"RCP 8.5","Full Adaptation","Full","QAT","Qatar","Qatar",10533.3591534839,0,460867.429543657,355460230.761571,NA,0.927667650780261,-5.16340889269403,18.9252871446529,0.758013496415015,-100
"RCP 6.0","Full Adaptation","Full","ROU","Romania","Romania",30765.7989292175,34517.1949439022,2634085.55589379,1353113660.90482,1.33160237586058,0.930362116991644,22.9352523108304,126.847819080935,0.692797453243136,12.1933970358304
"RCP 8.5","Full Adaptation","Full","ROU","Romania","Romania",30765.7989292175,30699.584427669,2625266.60557323,1339165663.37297,1.48782658813829,0.930942895086321,21.3660130050924,150.07819633202,0.759096945551129,-0.215221134679085
"RCP 6.0","Full Adaptation","Full","RUS","Russia","Russia",3668642.87422878,4043223.09714149,311709192.35174,345991458833.011,1.27112218950905,0.923241372289525,15.4880826868196,128.97464652298,0.599409549017612,10.2103212483296
"RCP 8.5","Full Adaptation","Full","RUS","Russia","Russia",3668642.87422878,4082113.48627408,317808021.170938,355650803154.018,1.45400539259512,0.921527506827936,18.3867472746841,176.501118569398,0.659968786578229,11.2703968802692
"RCP 6.0","Full Adaptation","Full","SAU","Saudi Arabia","Saudi Arabia",55557.7266775465,29458.1961538412,4783845.81177451,4983449242.12455,1.24171618686327,0.932438606510565,43.4027992980366,135.975253323103,0.66070816676185,-46.9773190598408
"RCP 8.5","Full Adaptation","Full","SAU","Saudi Arabia","Saudi Arabia",55557.7266775465,7208.47509145335,3396985.33821517,3491766447.33024,1.85062841678692,0.93173733837728,4.38864072356393,46.7601443327526,0.784145446332787,-87.025251891081
"RCP 6.0","Full Adaptation","Full","SDN","Sudan","Sudan",19286.5096511658,6361.29671060833,1457361.92042136,1521198258.22574,1.22647376057289,0.933656745771601,50.8881110173278,169.168406467001,0.660679166120362,-67.0168588009713
"RCP 8.5","Full Adaptation","Full","SDN","Sudan","Sudan",19286.5096511658,0,936267.841594918,980051164.357342,NA,0.91695163654128,7.82458079314053,46.8745457467866,0.750610649731314,-100
"RCP 6.0","Full Adaptation","Full","SEN","Senegal","Senegal",99389.9891495412,10061.7475760916,4865864.70776489,2644231238.53418,1.28240953932082,0.923420281768726,10.4096558628456,257.903141755628,0.645487515692565,-89.8764979630365
"RCP 8.5","Full Adaptation","Full","SEN","Senegal","Senegal",99389.9891495412,8840.47578572749,3789502.55618518,2199967427.62619,1.46943465009562,0.917168674698795,-4.34146125731227,108.186153536133,0.699397590361446,-91.1052653678972
"RCP 6.0","Full Adaptation","Full","SGP","Singapore","Singapore",504.299383908388,178.991483049769,36353.12259475,39079147.0803219,1.21908417755995,0.928256003871514,31.462649307199,121.941279475657,0.613272034359688,-64.5069003133495
"RCP 8.5","Full Adaptation","Full","SGP","Singapore","Singapore",504.299383908388,1.55363799179096e-16,15974.6631625209,17763904.8988211,1.89890377598898,0.916590024761231,-1.12479432060556,26.8209037458965,0.732932437212593,-100
"RCP 6.0","Full Adaptation","Full","SLB","Solomon Islands","Solomon Islands",188828.241796977,198080.85560687,16913732.0576936,17403352550.4845,1.21800702142834,0.927627686846776,44.2176228418309,161.665806382076,0.616052060737527,4.90001586724587
"RCP 8.5","Full Adaptation","Full","SLB","Solomon Islands","Solomon Islands",188828.241796977,10394.8582203874,16280776.3988192,16638697124.4323,1.81145477764722,0.927027206811681,5.88827286029122,83.081838409978,0.763254174150203,-94.4950722829037
"RCP 6.0","Full Adaptation","Full","SLE","Sierra Leone","Sierra Leone",91117.4394562827,9988.85110573294,3912510.26166303,2329673292.81798,1.41840608364138,0.921460081307845,9.93698956824417,95.1485412129396,0.652192716893002,-89.0373882701944
"RCP 8.5","Full Adaptation","Full","SLE","Sierra Leone","Sierra Leone",91117.4394562827,9861.26611856347,3077864.89573346,1933127710.66499,1.42275127784304,0.912137507201844,-4.53147600739004,49.4393568837097,0.705780679854043,-89.1774108475746
"RCP 6.0","Full Adaptation","Full","SLV","El Salvador","El Salvador",33670.6389235923,11799.6386319941,1861067.51521396,1740687198.49079,1.2013145469909,0.901365187713311,5.27875776027891,54.0266537005838,0.561433447098976,-64.9557032203319
"RCP 8.5","Full Adaptation","Full","SLV","El Salvador","El Salvador",33670.6389235923,11115.0363469198,2157408.49657132,2042528400.11309,1.72787405213897,0.896253274114566,-7.15853584005654,31.1390247617354,0.69718710852978,-66.9889354575575
"RCP 6.0","Full Adaptation","Full","SOM","Somalia","Somalia",185328.398039426,190999.711307264,16353472.3304831,14693984503.9857,1.24599592398057,0.929439157724236,33.3524176033314,149.937361572306,0.631352500506175,3.06014260514558
"RCP 8.5","Full Adaptation","Full","SOM","Somalia","Somalia",185328.398039426,168593.485888801,16035566.2904783,14469310863.6922,1.89698853745532,0.928484664439721,4.00085530269312,93.6666744811998,0.768802510375544,-9.02986931720234
"RCP 6.0","Full Adaptation","Full","STP","Sao Tome and Principe","Sao Tome and Principe",42062.024440088,5654.16241462974,1066966.02949163,764328790.076683,1.1874702297505,0.903367204622435,8.56418702894037,35.1861875609529,0.607890017931859,-86.5575599608065
"RCP 8.5","Full Adaptation","Full","STP","Sao Tome and Principe","Sao Tome and Principe",42062.024440088,2.59149443278346e-13,787257.094121233,612288710.321812,1.4011204967634,0.897430383829696,-3.45169845142556,25.0234486804615,0.674336092893237,-100
"RCP 6.0","Full Adaptation","Full","SUR","Suriname","Suriname",25636.5290683791,25604.5960664122,2162680.63474756,3092631686.01331,1.49116913978208,0.917200814418219,31.5407787109875,120.658337091437,0.674986803408491,-0.12456055139817
"RCP 8.5","Full Adaptation","Full","SUR","Suriname","Suriname",25636.5290683791,20075.1702738847,2060716.4732211,2896323792.6357,2.34248338110719,0.914030261348005,-9.25738413228565,96.7378428556592,0.74094452086199,-21.6931035385517
"RCP 6.0","Full Adaptation","Full","SVN","Slovenia","Slovenia",329.95201366156,329.766733209825,26494.4875951274,15213814.962332,1.3345908804388,0.923821638046781,19.8836241882031,96.0624477361915,0.640449438202247,-0.0561537569293552
"RCP 8.5","Full Adaptation","Full","SVN","Slovenia","Slovenia",329.95201366156,287.274210852407,26227.6721789039,14956470.3533085,1.4568762486305,0.923898244356861,12.4735049917969,96.4439668388044,0.730562522393407,-12.934548371306
"RCP 6.0","Full Adaptation","Full","SWE","Sweden","Sweden",174301.466340305,188297.214309978,15560004.8778801,12594664165.5693,1.26527795038366,0.910956663941128,11.7162315677594,167.269736078415,0.638838920686836,8.0296214733775
"RCP 8.5","Full Adaptation","Full","SWE","Sweden","Sweden",174301.466340305,181209.322210171,16036234.3212196,13163453640.7138,1.40828711296166,0.913170991823676,12.8956097197054,227.753605852635,0.710362602204053,3.96316566630581
"RCP 6.0","Full Adaptation","Full","SYC","Seychelles","Seychelles",160770.969931759,179298.093857739,15037973.2308168,15208597054.5088,1.21276529728862,0.928330567895948,41.3247177070205,149.552473150128,0.620243001659262,11.523923712001
"RCP 8.5","Full Adaptation","Full","SYC","Seychelles","Seychelles",160770.969931759,43554.7968104887,14629835.5367026,14800936321.2177,1.86454185732512,0.927690161999785,4.16807673515114,80.0093088066088,0.762042699281193,-72.9087926576695
"RCP 6.0","Full Adaptation","Full","SYR","Syria","Syria",12151.020037366,10369.4058922869,886984.683620541,465694647.865552,1.27843137668919,0.924380063835011,29.8622989312533,149.920577136177,0.652672068090678,-14.6622599551351
"RCP 8.5","Full Adaptation","Full","SYR","Syria","Syria",12151.020037366,10100.5798171905,838602.94833206,431874015.460864,1.46871087834778,0.919036615712762,20.8585618525829,130.546353347928,0.723604692499111,-16.8746345069809
"RCP 6.0","Full Adaptation","Full","TGO","Togo","Togo",8625.98366431157,1006.49551199639,541046.884745475,302262391.688881,1.23007973041646,0.914405569439486,7.90578706813198,119.01465846369,0.641110317743663,-88.3318175507267
"RCP 8.5","Full Adaptation","Full","TGO","Togo","Togo",8625.98366431157,1002.31964956953,394782.259880645,237827295.935061,1.58517939780581,0.90651776258785,-3.45310355978451,63.3604423180439,0.695195917974391,-88.3802278258832
"RCP 6.0","Full Adaptation","Full","THA","Thailand","Thailand",173855.794821504,160931.162030973,14770357.9075275,15658848422.2737,1.21851221905599,0.930068819481207,34.1694674723032,147.765048761251,0.614081524616199,-7.43411101355618
"RCP 8.5","Full Adaptation","Full","THA","Thailand","Thailand",173855.794821504,2.94370325459555e-13,11432664.4899105,12092345410.0868,2.23210655272633,0.924771380916777,-0.489565992957132,51.8507613173403,0.752918847414735,-100
"RCP 6.0","Full Adaptation","Full","TLS","East Timor","East Timor",23782.9020241929,24989.0937010888,2088457.46667881,2199582491.94545,1.2234762070058,0.931993978092717,33.9550428641785,154.450237875516,0.622488708923844,5.07167575962322
"RCP 8.5","Full Adaptation","Full","TLS","East Timor","East Timor",23782.9020241929,1.54741407347798e-19,1796992.60899198,1910753244.78337,1.54122828290679,0.926056538308401,0.551862888552068,74.6704940847301,0.757579204823389,-100
"RCP 6.0","Full Adaptation","Full","TLS","East Timor","Oecussi Ambeno",1351.41308958223,1408.46602451926,118509.759129664,125979452.025676,1.22355892063501,0.932998324958124,33.6274840684154,152.763339990228,0.622068676716918,4.22172431041554
"RCP 8.5","Full Adaptation","Full","TLS","East Timor","Oecussi Ambeno",1351.41308958223,0,103480.647784642,110296870.162306,NA,0.928266793034001,0.995848763271653,78.6575047561555,0.757374718635233,-100
"RCP 6.0","Full Adaptation","Full","TON","Tonga","Tonga",46720.2327281577,50856.6678548239,4107264.47070629,4972173225.46325,1.2197480553282,0.929540819914211,32.2985691304459,299.252041951112,0.627171085015118,8.85362697299504
"RCP 8.5","Full Adaptation","Full","TON","Tonga","Tonga",46720.2327281577,50054.0777141661,4135109.92047621,4988463779.71631,1.79021625224641,0.928672216734867,11.7032700386344,161.453000600875,0.746225483279244,7.13576279768651
"RCP 6.0","Full Adaptation","Full","TTO","Trinidad and Tobago","Trinidad and Tobago",13917.0634760426,13602.7246060378,1186349.887785,1632577942.74225,1.4846278183829,0.917004048582996,37.4047514428988,115.632183837102,0.676188334083071,-2.25865801751822
"RCP 8.5","Full Adaptation","Full","TTO","Trinidad and Tobago","Trinidad and Tobago",13917.0634760426,8287.12637455769,1111964.98577759,1486297452.99409,2.35983022739855,0.913249694002448,-5.68342988038923,72.3378659600116,0.74280905752754,-40.4534843947251
"RCP 6.0","Full Adaptation","Full","TUN","Tunisia","Tunisia",167497.192247272,138672.964385615,12470587.9061648,6528296624.13157,1.28888462445146,0.917988924149088,19.1298596992662,80.764385681792,0.650675129114554,-17.2087827114763
"RCP 8.5","Full Adaptation","Full","TUN","Tunisia","Tunisia",167497.192247272,90554.7097552423,11493199.6731901,5783722336.20874,1.47093477467866,0.914036132618622,12.5121082047597,66.5350388315655,0.715174376282179,-45.9365804642512
"RCP 6.0","Full Adaptation","Full","TUR","Turkey","Turkey",245248.901857704,248676.59562067,19272321.2598599,9843909211.84867,1.32663349993369,0.921290730781398,23.8163063185489,132.178401085053,0.647769693135084,1.3976387812554
"RCP 8.5","Full Adaptation","Full","TUR","Turkey","Turkey",245248.901857704,222735.275179289,18614082.8141247,9444390122.46217,1.60477667691,0.921788062721295,20.9631739757379,148.64697191115,0.735078401618614,-9.1799092708996
"RCP 6.0","Full Adaptation","Full","TUV","Tuvalu","Tuvalu",48096.1242674507,51213.5027372803,4426593.91505715,5548634270.47805,1.21976498152692,0.929213483146067,36.8502817657305,176.473698448176,0.615489566613162,6.48155858150779
"RCP 8.5","Full Adaptation","Full","TUV","Tuvalu","Tuvalu",48096.1242674507,8591.22832398695,4288195.74273938,5347060712.11172,1.75937802994224,0.927981874089658,10.7834007370126,94.2504293567646,0.75748502994012,-82.1373791447035
"RCP 6.0","Full Adaptation","Full","TWN","Taiwan","Taiwan",285242.792077468,147433.793613529,18887612.4251711,19452980052.5753,1.26640108564777,0.926606396422669,7.66304803431411,74.4053868042779,0.615971614659279,-48.3128767111886
"RCP 8.5","Full Adaptation","Full","TWN","Taiwan","Taiwan",285242.792077468,113652.817776186,15174021.8401496,15682927689.1939,2.0031891217557,0.927029804727646,-8.69276485392266,49.2152419303499,0.757500122351099,-60.1557617114757
"RCP 6.0","Full Adaptation","Full","TZA","Tanzania","Tanzania",35245.2013629985,35576.7866658916,2959343.00634341,2687623727.02292,1.2125212731808,0.923372747101366,46.2223650256893,164.567406667096,0.624669957524968,0.940795597897387
"RCP 8.5","Full Adaptation","Full","TZA","Tanzania","Tanzania",35245.2013629985,35269.7701325385,2966247.15717924,2714742222.86159,1.83914394573564,0.922229273639878,3.62164813160038,94.0042188682354,0.760860785784342,0.069708126467956
"RCP 6.0","Full Adaptation","Full","UKR","Ukraine","Ukraine",102728.56215516,119680.63781476,8904727.97167329,4595003296.57405,1.33130019759333,0.930509596293845,23.5769585283103,130.566710667437,0.694374586366645,16.5018134236081
"RCP 8.5","Full Adaptation","Full","UKR","Ukraine","Ukraine",102728.56215516,112847.84612879,9356567.47254406,4747954378.93189,1.55028639896542,0.931171409662475,22.0531189349327,156.577605118794,0.760688285903375,9.85050677371122
"RCP 6.0","Full Adaptation","Full","URY","Uruguay","Uruguay",112462.377319698,89488.3237817042,8023581.49598332,7852719837.20612,1.31899936137275,0.905344610401296,101.726128230492,300,0.593305740507468,-20.4282126036564
"RCP 8.5","Full Adaptation","Full","URY","Uruguay","Uruguay",112462.377319698,76562.293541584,7900657.64723821,7827188205.74955,1.73229548294106,0.904991087344029,15.2969460314778,155.443178059064,0.687700534759358,-31.9218610114036
"RCP 6.0","Full Adaptation","Full","USA","United States","Alaska",2868562.56124815,3018812.01610418,237029374.990437,298968439954.539,1.22510765767556,0.910982410982411,23.471597863125,128.977131109215,0.443693693693694,5.23779599182427
"RCP 8.5","Full Adaptation","Full","USA","United States","Alaska",2868562.56124815,3043641.76961529,238919358.774369,301685659059.153,1.3352744281723,0.912086755106338,25.6873303794727,165.761028003081,0.521899347230996,6.10337772417116
